bill_id,date,chamber,sequence,action
1338051,2020-02-13,House,1,"Introduced, referred to House Finance"
1338065,2020-02-13,House,1,"Introduced, referred to House Corporations"
1338080,2020-02-13,House,1,"Introduced, referred to House Corporations"
1338080,2020-02-13,House,2,"Withdrawn at sponsor's request"
1338095,2020-02-13,House,1,"Introduced, referred to House Finance"
1338112,2020-02-13,House,1,"Introduced, referred to House Finance"
1338126,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338139,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338139,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1338139,2020-03-04,House,3,"Committee recommended measure be held for further study"
1338157,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338157,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1338157,2020-03-10,House,3,"Committee recommended measure be held for further study"
1338172,2020-02-13,House,1,"Introduced, referred to House Corporations"
1338172,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1338172,2020-03-03,House,3,"Committee recommended measure be held for further study"
1338186,2020-02-13,House,1,"Introduced, referred to House Finance"
1338206,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338206,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1338206,2020-03-10,House,3,"Committee recommended measure be held for further study"
1338221,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338234,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338250,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338250,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1338250,2020-03-04,House,3,"Committee recommended measure be held for further study"
1338264,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338279,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338299,2020-02-13,House,1,"Introduced, referred to House Corporations"
1338299,2020-03-06,House,2,"Committee transferred to House Special Legislation"
1338312,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338312,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1338312,2020-03-03,House,3,"Committee recommended measure be held for further study"
1338327,2020-02-13,House,1,"Introduced, referred to House Corporations"
1338327,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1338327,2020-03-03,House,3,"Committee recommended measure be held for further study"
1338340,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338340,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1338340,2020-03-03,House,3,"Committee recommended measure be held for further study"
1338355,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338369,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338369,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1338369,2020-03-11,House,3,"Committee recommended measure be held for further study"
1338389,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338389,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1338389,2020-03-06,House,3,"Meeting postponed (03/10/2020)"
1338389,2020-03-06,House,4,"Scheduled for hearing and/or consideration"
1338389,2020-03-10,House,5,"Committee postponed at request of sponsor (03/11/2020)"
1338404,2020-02-13,House,1,"Introduced, referred to House Finance"
1338418,2020-02-13,House,1,"Introduced, referred to House Labor"
1338418,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1338418,2020-03-04,House,3,"Committee recommended measure be held for further study"
1338437,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338437,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1338437,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1338451,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338465,2020-02-13,House,1,"Introduced, referred to House Small Business"
1338465,2020-02-14,House,2,"Scheduled for hearing and/or consideration (02/25/2020)"
1338465,2020-02-25,House,3,"Committee recommended measure be held for further study"
1338482,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338497,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338512,2020-02-13,House,1,"Introduced, referred to House Finance"
1338527,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338527,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1338527,2020-03-03,House,3,"Committee recommended measure be held for further study"
1338541,2020-02-13,House,1,"Introduced, referred to House Judiciary"
1338556,2020-02-13,House,1,"Introduced, referred to House H.E.W."
1338694,2020-02-13,House,1,"House read and passed"
1338808,2020-02-13,House,1,"House read and passed"
1340034,2020-02-14,House,1,"Introduced, referred to House Municipal Government"
1340034,2020-02-14,House,2,"Scheduled for hearing and/or consideration (02/27/2020)"
1340034,2020-02-27,House,3,"Committee recommended measure be held for further study"
1340054,2020-02-14,House,1,"Introduced, referred to House Finance"
1340076,2020-02-14,House,1,"Introduced, referred to House Finance"
1340098,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340098,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1340098,2020-03-04,House,3,"Committee recommended measure be held for further study"
1340121,2020-02-14,House,1,"Introduced, referred to House Finance"
1340145,2020-02-14,House,1,"Introduced, referred to House H.E.W."
1340165,2020-02-14,House,1,"Introduced, referred to House Finance"
1340189,2020-02-14,House,1,"Introduced, referred to House Finance"
1340210,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340210,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1340210,2020-03-04,House,3,"Committee recommended measure be held for further study"
1340234,2020-02-14,House,1,"Introduced, referred to House H.E.W."
1340258,2020-02-14,House,1,"Introduced, referred to House Finance"
1340280,2020-02-14,House,1,"Introduced, referred to House H.E.W."
1340280,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1340280,2020-03-04,House,3,"Committee recommended measure be held for further study"
1340302,2020-02-14,House,1,"Introduced, referred to House Finance"
1340302,2020-07-02,House,2,"Scheduled for hearing and/or consideration (07/08/2020)"
1340302,2020-07-08,House,3,"Committee recommended measure be held for further study"
1340325,2020-02-14,House,1,"Introduced, referred to House Veterans Affairs"
1340325,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/27/2020)"
1340325,2020-02-27,House,3,"Committee recommended measure be held for further study"
1340351,2020-02-14,House,1,"Introduced, referred to House Corporations"
1340351,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1340351,2020-03-03,House,3,"Committee recommended measure be held for further study"
1340373,2020-02-14,House,1,"Introduced, referred to House Finance"
1340395,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340395,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1340395,2020-03-10,House,3,"Committee recommended measure be held for further study"
1340418,2020-02-14,House,1,"Introduced, referred to House Environment and Natural Resources"
1340418,2020-02-28,House,2,"Scheduled for hearing and/or consideration"
1340418,2020-03-02,House,3,"Committee postponed at request of sponsor (03/05/2020)"
1340440,2020-02-14,House,1,"Introduced, referred to House Corporations"
1340440,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1340440,2020-03-10,House,3,"Committee recommended measure be held for further study"
1340463,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340484,2020-02-13,Senate,1,"Introduced, referred to Senate Health and Human Services"
1340514,2020-02-14,House,1,"Introduced, referred to House Environment and Natural Resources"
1340514,2020-02-14,House,2,"Scheduled for hearing and/or consideration"
1340514,2020-02-24,House,3,"Committee postponed at request of sponsor (02/27/2020)"
1340514,2020-02-28,House,4,"Scheduled for hearing and/or consideration (03/05/2020)"
1340514,2020-03-05,House,5,"Committee recommended measure be held for further study"
1340537,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340537,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1340537,2020-03-03,House,3,"Committee recommended measure be held for further study"
1340559,2020-02-14,House,1,"Introduced, referred to House Finance"
1340559,2020-06-09,House,2,"Scheduled for hearing and/or consideration (06/11/2020)"
1340559,2020-06-11,House,3,"Committee recommends passage"
1340559,2020-06-15,House,4,"Placed on House Calendar (06/17/2020)"
1340559,2020-06-17,House,5,"House read and passed"
1340559,2020-06-17,Senate,6,"Placed on Senate Calendar (06/18/2020)"
1340559,2020-06-18,Senate,7,"Senate passed in concurrence"
1340559,2020-06-18,House,8,"Transmitted to Governor"
1340559,2020-06-24,House,9,"Signed by Governor"
1340580,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340603,2020-02-14,House,1,"Introduced, referred to House Finance"
1340626,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340626,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1340626,2020-03-04,House,3,"Committee recommended measure be held for further study"
1340651,2020-02-14,House,1,"Introduced, referred to House H.E.W."
1340673,2020-02-14,House,1,"Introduced, referred to House H.E.W."
1340695,2020-02-14,House,1,"Introduced, referred to House H.E.W."
1340695,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1340695,2020-03-09,House,3,"Committee postponed at request of sponsor (03/11/2020)"
1340720,2020-02-14,House,1,"Introduced, referred to House Finance"
1340741,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340763,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340787,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340812,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340833,2020-02-14,House,1,"Introduced, referred to House Municipal Government"
1340833,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1340833,2020-03-09,House,3,"Committee postponed at request of sponsor (03/12/2020)"
1340856,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340880,2020-02-14,House,1,"Introduced, referred to House Special Legislation"
1340880,2020-02-14,House,2,"Scheduled for hearing and/or consideration (02/27/2020)"
1340880,2020-02-27,House,3,"Committee recommends passage"
1340880,2020-02-28,House,4,"Placed on the House Consent Calendar (03/05/2020)"
1340880,2020-03-05,House,5,"House read and passed"
1340880,2020-06-10,Senate,6,"Referred to Senate Judiciary"
1340880,2020-07-03,Senate,7,"Scheduled for hearing and/or consideration (07/09/2020)"
1340880,2020-07-07,Senate,8,"Proposed Substitute"
1340880,2020-07-09,Senate,9,"Committee recommends passage of Sub A"
1340880,2020-07-10,Senate,10,"Placed on Senate Calendar (07/13/2020)"
1340880,2020-07-13,Senate,11,"Senate passed Sub A"
1340880,2020-07-14,House,12,"Placed on the House Consent Calendar (07/16/2020)"
1340880,2020-07-16,House,13,"House passed Sub A in concurrence"
1340880,2020-07-17,Senate,14,"Transmitted to Governor"
1340880,2020-07-22,Senate,15,"Signed by Governor"
1340904,2020-02-14,House,1,"Introduced, referred to House Judiciary"
1340904,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1340904,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1340926,2020-02-14,House,1,"Introduced, referred to House Environment and Natural Resources"
1340926,2020-03-02,House,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1340926,2020-03-05,House,3,"Committee recommended measure be held for further study"
1345939,2020-02-13,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1345939,2020-02-21,Senate,2,"Scheduled for hearing and/or consideration (02/26/2020)"
1345939,2020-02-26,Senate,3,"Committee recommends passage"
1345939,2020-02-27,Senate,4,"Placed on Senate Calendar (03/04/2020)"
1345939,2020-03-04,Senate,5,"Senate read and passed"
1345939,2020-03-05,House,6,"Referred to House Municipal Government"
1346064,2020-02-13,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1346064,2020-03-06,Senate,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1346064,2020-03-11,Senate,3,"Committee recommended measure be held for further study"
1346196,2020-02-13,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1346196,2020-02-21,Senate,2,"Scheduled for hearing and/or consideration (02/26/2020)"
1346196,2020-02-26,Senate,3,"Committee recommends passage"
1346196,2020-02-27,Senate,4,"Placed on Senate Calendar (03/04/2020)"
1346196,2020-03-04,Senate,5,"Senate passed as amended (floor amendment)"
1346196,2020-03-05,House,6,"Referred to House Special Legislation"
1346196,2020-06-15,House,7,"Placed on the House Consent Calendar (06/17/2020)"
1346196,2020-06-17,House,8,"House passed as amended in concurrence"
1346196,2020-06-19,Senate,9,"Transmitted to Governor"
1346196,2020-06-24,Senate,10,"Signed by Governor"
1346583,2020-02-13,Senate,1,"Introduced, referred to Senate Judiciary"
1346583,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1346583,2020-03-03,Senate,3,"Committee recommended measure be held for further study"
1346840,2020-02-13,Senate,1,"Introduced, referred to Senate Judiciary"
1346849,2020-02-13,Senate,1,"Introduced, referred to Senate Health and Human Services"
1346849,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1346849,2020-03-03,Senate,3,"Committee recommended measure be held for further study"
1346850,2020-02-13,Senate,1,"Introduced, referred to Senate Judiciary"
1346852,2020-02-13,Senate,1,"Introduced, referred to Senate Education"
1346854,2020-02-13,Senate,1,"Introduced, referred to Senate Judiciary"
1346854,2020-03-06,Senate,2,"Scheduled for hearing and/or consideration"
1346854,2020-03-09,Senate,3,"Meeting postponed (03/12/2020)"
